ts_code,name,report_date,org_name,author_name,rating,rating_label,tp_low,tp_high,source_file,eps_y1,eps_y1_year,pe_y1,eps_y2,eps_y2_year,pe_y2,eps_y3,eps_y3_year,pe_y3
600028.SH,中国石化,2026-04-29,光大证券,"赵乃迪,蔡嘉豪,王礼沫",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600028_SH_20260429_光大证券_中国石化2026年一季报点评_26Q1归母净利润同比增长28.md,0.33,2026.0,16.1,0.39,2027.0,13.7,0.46,2028.0,11.6
600028.SH,中国石化,2026-04-30,国联民生证券,"周泰,王姗姗,李航,卢佳琪",推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600028_SH_20260430_国联民生证券_中国石化2026年一季报点评_炼化龙头26Q1利润高增.md,0.43,2026.0,13.0,0.5,2027.0,11.0,0.53,2028.0,10.0
600028.SH,中国石化,2026-05-08,中信建投,"杨晖,吴宇",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600028_SH_20260508_中信建投_中国石化_盈利同比高增_看好大石化资产价值重估.md,0.36,2026.0,14.74,0.48,2027.0,11.19,0.51,2028.0,10.43
600028.SH,中国石化,2026-05-12,长江证券,"魏凯,王岭峰",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600028_SH_20260512_长江证券_中国石化_油价上涨带动库存收益_2026年Q1业绩增加28_.md,0.33,2026.0,16.47,0.4,2027.0,13.43,0.45,2028.0,11.94
600029.SH,南方航空,2026-04-01,华源证券,"孙延,曾智星,王惠武,张付哲",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600029_SH_20260401_华源证券_南方航空_经营效率提升见效__三大航_中率先扭亏为盈.md,0.22,2026.0,25.48,0.38,2027.0,15.03,0.5,2028.0,11.29
600029.SH,南方航空,2026-04-02,国联民生证券,"黄文鹤,张骁瀚,陈佳裕",推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600029_SH_20260402_国联民生证券_南方航空2025年年报点评_25Q4盈利显著改善_枢纽辐射能.md,0.02,2026.0,347.0,0.37,2027.0,16.0,0.66,2028.0,9.0
600029.SH,南方航空,2026-04-09,中信证券,"扈世民,张庆焕,林睦锦",买入,Positive,7.1,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600029_SH_20260409_中信证券_南方航空2025年年报点评_2025年率先实现扭亏_关注油价.md,0.06,2026.0,100.8,0.37,2027.0,16.4,0.6,2028.0,10.1
600029.SH,南方航空,2026-04-29,兴业证券,"袁浩然,王凯",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600029_SH_20260429_兴业证券_南方航空2025年年报点评_扭亏为盈_运营效率提升.md,0.05,2026.0,,0.34,2027.0,16.0,0.54,2028.0,10.1
600029.SH,南方航空,2026-04-30,国金证券,李丹,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600029_SH_20260430_国金证券_南方航空_业绩符合预期_经营效益显著提升.md,0.05,2026.0,,0.27,2027.0,20.65,0.54,2028.0,10.16
600030.SH,中信证券,2026-04-27,东方财富证券,"王舫朝,汪筠婷",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600030_SH_20260427_东方财富证券_中信证券财报点评_单季净利润创新高_龙头地位稳固.md,2.27,2026.0,11.54,2.49,2027.0,10.53,2.7,2028.0,9.72
600030.SH,中信证券,2026-04-27,平安证券,"李冰婷,许淼",推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600030_SH_20260427_平安证券_中信证券_头部地位稳固_业务链协同驱动业绩高增.md,2.31,2026.0,10.45,2.53,2027.0,9.52,2.73,2028.0,8.84
600030.SH,中信证券,2026-04-27,开源证券,"高超,卢崑",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600030_SH_20260427_开源证券_中信证券2026年一季报点评_海外投行和投资收益表现亮眼_R.md,2.34,2026.0,11.2,2.56,2027.0,10.2,2.77,2028.0,9.5
600030.SH,中信证券,2026-04-29,华源证券,"陆韵婷,沈晨",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600030_SH_20260429_华源证券_中信证券_26Q1归母净利同比增长55__各条业务全面增长.md,2.47,2026.0,11.4,2.77,2027.0,10.1,3.23,2028.0,8.6
600030.SH,中信证券,2026-05-14,中泰证券,"蒋峤,葛玉翔",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600030_SH_20260514_中泰证券_中信证券26Q1点评_净利润增56__投资与经纪驱动业绩高增.md,2.43,2026.0,11.22,2.66,2027.0,10.23,2.85,2028.0,9.54
600031.SH,三一重工,2026-04-30,野村东方国际证券,"张帆,方婧姝",增持,Positive,28.93,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600031_SH_20260430_野村东方国际证券_三一重工_一季度营收符合预期_汇兑拖累净利短期承压.md,1.21,2026.0,,,,,,,
600031.SH,三一重工,2026-05-05,国投证券,"朱宇航,欧阳天奕",买入,Positive,23.6,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600031_SH_20260505_国投证券_三一重工_行业内外需景气共振_经营质量持续向好.md,1.18,2026.0,17.2,1.42,2027.0,14.3,1.68,2028.0,12.1
600031.SH,三一重工,2026-05-05,浙商证券,"邱世梁,王华君,蒋逸",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600031_SH_20260505_浙商证券_三一重工点评报告_一季度收入同比增长14__新时代新三一迈向.md,1.2,2026.0,17.0,1.54,2027.0,13.0,1.95,2028.0,10.0
600031.SH,三一重工,2026-05-08,国泰海通,"肖群稀,赵靖博",增持,Positive,25.3,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600031_SH_20260508_国泰海通_三一重工_盈利质量持续提升_汇兑影响短期利润.md,1.15,2026.0,18.13,1.45,2027.0,14.4,1.69,2028.0,12.38
600031.SH,三一重工,2026-05-14,长江证券,"赵智勇,臧雄,曹小敏,王硕",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600031_SH_20260514_长江证券_三一重工26Q1业绩点评_盈利能力持续上行_高质量发展优势显.md,1.2,2026.0,17.11,1.46,2027.0,14.02,1.77,2028.0,11.56
600036.SH,招商银行,2026-04-30,万联证券,郭懿,增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600036_SH_20260430_万联证券_招商银行点评报告_营收增速改善.md,6.06,2026.0,6.35,6.26,2027.0,6.15,6.67,2028.0,5.77
600036.SH,招商银行,2026-04-30,国联民生证券,"王先爽,文雪阳,马高平",推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600036_SH_20260430_国联民生证券_招商银行2026年一季报点评_如何看待招行投资收益负增长_.md,6.13,2026.0,6.7,6.66,2027.0,6.2,7.2,2028.0,5.7
600036.SH,招商银行,2026-05-04,长江证券,"马祥云,盛悦菲,谢金彤",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600036_SH_20260504_长江证券_招商银行_如何理解业绩的预期与分歧___2026年一季报点评.md,6.06,2026.0,6.51,6.33,2027.0,6.22,6.63,2028.0,5.93
600036.SH,招商银行,2026-05-08,国海证券,"林加力,许潇琦,徐凝碧",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600036_SH_20260508_国海证券_招商银行公司动态研究_营收增速回升_资产质量保持优良.md,6.29,2026.0,6.1,6.67,2027.0,5.75,7.09,2028.0,5.4
600036.SH,招商银行,2026-05-10,国盛证券,"刘斐然,朱广越",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600036_SH_20260510_国盛证券_招商银行2026一季报点评_营收增速提升_财富管理向好.md,6.1,2026.0,6.22,6.35,2027.0,5.98,6.62,2028.0,5.73
600038.SH,中直股份,2025-04-01,山西证券,"骆志伟,李通",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600038_SH_20250401_山西证券_中直股份_高效整合重新启航_紧抓低空经济机遇.md,0.83,2025.0,43.7,0.99,2026.0,36.7,1.15,2027.0,31.5
600038.SH,中直股份,2025-04-01,方正证券,"李鲁靖,刘明洋,黄凯伦",推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600038_SH_20250401_方正证券_中直股份公司点评报告_军品交付节奏恢复_民品不断拓展_直升机.md,0.83,2025.0,44.03,1.01,2026.0,36.24,1.2,2027.0,30.38
600038.SH,中直股份,2025-04-29,东北证券,"王凤华,黄泽",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600038_SH_20250429_东北证券_中直股份_24年营收增长稳健_民机研发与市场开拓进展积极.md,0.85,2025.0,41.76,1.01,2026.0,35.13,1.17,2027.0,30.45
600038.SH,中直股份,2025-05-07,招商证券,"王超,战泳壮",强烈推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600038_SH_20250507_招商证券_中直股份_24年实现营收稳增_盈利能力预计持续提升.md,0.75,2025.0,48.0,0.88,2026.0,40.6,1.04,2027.0,34.5
600038.SH,中直股份,2025-05-12,中信证券,"付宸硕,陈卓,刘意,张清源",增持,Positive,40.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600038_SH_20250512_中信证券_中直股份2024年年报点评_直升机龙头完成整合_低空助力军民.md,0.83,2025.0,44.6,0.99,2026.0,37.4,1.15,2027.0,32.2
600039.SH,四川路桥,2026-04-29,国泰海通,"韩其成,郭浩然,曹有成",增持,Positive,11.93,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600039_SH_20260429_国泰海通_四川路桥2025年报点评_新签订单快速增长_拓展省外_海外业.md,0.88,2026.0,10.3,0.9,2027.0,10.02,0.92,2028.0,9.81
600039.SH,四川路桥,2026-04-29,国金证券,"李阳,谭宸",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600039_SH_20260429_国金证券_四川路桥_业绩阶段性承压_继续保持高股息.md,0.89,2026.0,10.16,0.99,2027.0,9.15,1.06,2028.0,8.5
600039.SH,四川路桥,2026-05-02,华泰证券,"方晏荷,黄颖,樊星辰,石峰源",买入,Positive,10.58,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600039_SH_20260502_华泰证券_四川路桥_在手订单充沛保障稳健经营.md,0.88,2026.0,9.29,0.91,2027.0,8.99,0.94,2028.0,8.74
600039.SH,四川路桥,2026-05-07,华源证券,"王彬鹏,戴铭余,郦悦轩,唐志玮,林高凡",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600039_SH_20260507_华源证券_四川路桥_业绩短期承压_战略整合与高分红构筑长期价值.md,0.88,2026.0,9.08,0.93,2027.0,8.62,0.98,2028.0,8.15
600039.SH,四川路桥,2026-05-12,长江证券,张弛,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600039_SH_20260512_长江证券_四川路桥_收入利润阶段承压_看好后续确认节奏加速.md,0.87,2026.0,10.1,0.9,2027.0,9.73,1.01,2028.0,8.66
600048.SH,保利发展,2026-04-29,中信证券,"陈聪,张全国,刘东航,陈兆儒",买入,Positive,8.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600048_SH_20260429_中信证券_保利发展2026年一季报点评_消化低效资产只是时间问题.md,0.09,2026.0,67.0,0.11,2027.0,52.5,0.19,2028.0,32.5
600048.SH,保利发展,2026-04-30,东吴证券,"姜好幸,刘汪",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600048_SH_20260430_东吴证券_保利发展2026年一季报点评_结转盈利阶段承压_销售回款韧性.md,0.15,2026.0,39.25,0.2,2027.0,30.21,0.24,2028.0,25.61
600048.SH,保利发展,2026-05-04,长江证券,"刘义,袁佳楠",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600048_SH_20260504_长江证券_保利发展2026年一季报点评_投资聚焦高能级城市_期待央企龙.md,0.07,2026.0,84.04,0.09,2027.0,68.3,0.13,2028.0,47.05
600048.SH,保利发展,2026-05-05,平安证券,"杨侃,郑茜文",推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600048_SH_20260505_平安证券_保利发展_新增项目权益提升_财务状况持续优化.md,0.16,2026.0,37.2,0.21,2027.0,29.0,0.27,2028.0,23.1
600048.SH,保利发展,2026-05-12,华创证券,"单戈,许常捷,杨航",推荐,Positive,8.2,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600048_SH_20260512_华创证券_保利发展2025年报点评_土储压力渐释放_保持融资优势.md,0.13,2026.0,51.0,0.2,2027.0,33.0,0.31,2028.0,21.0
600050.SH,中国联通,2026-04-22,国金证券,张真桢,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600050_SH_20260422_国金证券_中国联通_用户规模稳步增长_AI业务加速.md,0.31,2026.0,16.14,0.33,2027.0,14.93,0.37,2028.0,13.48
600050.SH,中国联通,2026-04-24,华泰证券,"王兴,王珂,高名垚,唐攀尧",增持,Positive,6.35,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600050_SH_20260424_华泰证券_中国联通_基本盘_数智业务保持稳中有进.md,0.24,2026.0,18.47,0.26,2027.0,17.35,0.28,2028.0,16.03
600050.SH,中国联通,2026-04-26,天风证券,"王奕红,陈汇丰,唐海清,康志毅",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600050_SH_20260426_天风证券_中国联通_年报稳健_Q1有所承压_聚焦连接_算力_服务_安全.md,0.24,2026.0,18.59,0.26,2027.0,17.23,0.28,2028.0,16.02
600050.SH,中国联通,2026-04-28,东方财富证券,"马成龙,隆军德",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600050_SH_20260428_东方财富证券_中国联通财报点评_利润端表现承压_加速打造业务新引擎.md,0.28,2026.0,15.83,0.29,2027.0,15.5,0.3,2028.0,14.94
600050.SH,中国联通,2026-04-29,华创证券,"于一铭,谢然",推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600050_SH_20260429_华创证券_中国联通2025年报及2026年一季报点评_利润短期承压_算.md,0.25,2026.0,18.0,0.29,2027.0,16.0,0.32,2028.0,14.0
600061.SH,国投资本,2024-09-02,海通证券,"孙婷,何婷,任广博",优于大市,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600061_SH_20240902_海通证券_国投资本公司半年报点评_各项业务协同发展_二季度业绩同比改善.md,0.3,2024.0,,0.32,2025.0,,0.34,2026.0,
600061.SH,国投资本,2024-09-03,海通国际证券,"孙婷,Wangjie OU,Nicole Zhou",优于大市,Neutral,8.02,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600061_SH_20240903_海通国际证券_国投资本公司半年报点评_各项业务协同发展_二季度业绩同比改善.md,0.3,2024.0,,0.32,2025.0,,0.34,2026.0,
600061.SH,国投资本,2024-11-04,华创证券,"徐康,刘潇伟",推荐,Positive,10.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600061_SH_20241104_华创证券_国投资本2024年三季报点评_自营业务收入高增驱动业绩回暖.md,0.43,2024.0,18.33,0.46,2025.0,17.07,0.52,2026.0,15.05
600061.SH,国投资本,2025-11-03,华创证券,"徐康,杜婉桢",推荐,Positive,9.77,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600061_SH_20251103_华创证券_国投资本2025年三季报点评_自营驱动业绩高增_单季度净利润.md,0.63,2025.0,12.47,0.67,2026.0,11.64,0.72,2027.0,10.78
600061.SH,国投资本,2025-12-16,中信证券,"田良,陆昊,刘家熹",持有,Neutral,8.5,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600061_SH_20251216_中信证券_国投资本跟踪点评_投资交易收入高增_转股价格不下修彰显管理层.md,0.57,2025.0,,0.64,2026.0,,0.69,2027.0,
600066.SH,宇通客车,2026-04-29,华泰证券,"宋亭亭,陈诗慧",买入,Positive,45.2,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600066_SH_20260429_华泰证券_宇通客车_Q1出口势头延续带动价利向上.md,2.79,2026.0,12.88,3.05,2027.0,11.78,3.27,2028.0,10.97
600066.SH,宇通客车,2026-04-30,国信证券,"唐旭霞,孙树林",优于大市,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600066_SH_20260430_国信证券_宇通客车_现金流表现亮眼_出口销量延续增势.md,2.71,2026.0,13.5,3.07,2027.0,11.9,3.4,2028.0,10.7
600066.SH,宇通客车,2026-05-04,国泰海通,"刘一鸣,张予名",增持,Positive,46.37,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600066_SH_20260504_国泰海通_宇通客车2026年一季报点评_出口业务持续增长_聚焦产品高端.md,2.73,2026.0,12.98,3.17,2027.0,11.17,3.59,2028.0,9.86
600066.SH,宇通客车,2026-05-06,东吴证券,"黄细里,孙仁昊",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600066_SH_20260506_东吴证券_宇通客车2026年一季报点评_出口高景气延续_经营性业绩同比.md,2.8,2026.0,12.64,3.18,2027.0,11.15,3.69,2028.0,9.61
600066.SH,宇通客车,2026-05-13,国海证券,"戴畅,徐鸣爽",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600066_SH_20260513_国海证券_宇通客车公司动态研究_2026年4月销量同比回正_全年出口有.md,2.84,2026.0,12.64,3.08,2027.0,11.64,3.48,2028.0,10.3
600079.SH,人福医药,2025-04-30,东吴证券,朱国广,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600079_SH_20250430_东吴证券_人福医药2024年报及2025年一季报点评_核心业务稳定增长.md,1.36,2025.0,15.28,1.63,2026.0,12.81,1.87,2027.0,11.12
600079.SH,人福医药,2025-05-06,华源证券,"刘闯,李强",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600079_SH_20250506_华源证券_人福医药_宜昌人福稳健增长_大股东增持彰显发展信心.md,1.46,2025.0,14.32,1.6,2026.0,13.04,1.76,2027.0,11.84
600079.SH,人福医药,2025-05-06,开源证券,"余汝意,刘艺",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600079_SH_20250506_开源证券_人福医药_业绩表现稳健_重整归核持续推进公司信息更新报告.md,1.39,2025.0,14.6,1.6,2026.0,12.6,1.86,2027.0,10.9
600079.SH,人福医药,2025-05-12,首创证券,王斌,增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_600079_SH_20250512_首创证券_人福医药公司简评报告_核心子公司经营稳健_公司治理结构持续优.md,1.28,2025.0,16.16,1.58,2026.0,13.11,1.89,2027.0,10.95
